name	review	date_posted	star	review_id	latitude	longitude	url	alamat	website	scraped_time
arini Anggraeni		8 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT21weWFVeHFSazgxVG1GTVVFeGhZbmh2UTFwb1NuYxAB	-6.540982	107.834607	https://www.google.com/maps/place/PT+VINFAST+AUTOMOBILE+INDONESIA+PLANT/data=!4m7!3m6!1s0x2e693b000d0c790f:0xd220a6df32997e4f!8m2!3d-6.5409822!4d107.8346119!16s%2Fg%2F11yj2wbtsx!19sChIJD3kMDQA7aS4RT36ZMt-mINI?authuser=0&hl=id&rclk=1	FR7V+2F, Wanasari, Kec. Cipunagara, Kabupaten Subang, Jawa Barat 41285		14/08/2026 10:43:58
Hendriawan Maulana		9 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2tOS2N6VlBla1ZyVFd4MmNHSTFibG8zWTE5NFlYYxAB	-6.540982	107.834607	https://www.google.com/maps/place/PT+VINFAST+AUTOMOBILE+INDONESIA+PLANT/data=!4m7!3m6!1s0x2e693b000d0c790f:0xd220a6df32997e4f!8m2!3d-6.5409822!4d107.8346119!16s%2Fg%2F11yj2wbtsx!19sChIJD3kMDQA7aS4RT36ZMt-mINI?authuser=0&hl=id&rclk=1	FR7V+2F, Wanasari, Kec. Cipunagara, Kabupaten Subang, Jawa Barat 41285		14/08/2026 10:43:58
Irman Maulana		9 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT21aUGQzcHdZVTFZWVVWdGQzQkhkVWxYVjFVMmNWRRAB	-6.540982	107.834607	https://www.google.com/maps/place/PT+VINFAST+AUTOMOBILE+INDONESIA+PLANT/data=!4m7!3m6!1s0x2e693b000d0c790f:0xd220a6df32997e4f!8m2!3d-6.5409822!4d107.8346119!16s%2Fg%2F11yj2wbtsx!19sChIJD3kMDQA7aS4RT36ZMt-mINI?authuser=0&hl=id&rclk=1	FR7V+2F, Wanasari, Kec. Cipunagara, Kabupaten Subang, Jawa Barat 41285		14/08/2026 10:43:58
the owner4sukses		9 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2kxNWVUVlBXVFZNVFRRNFYxQnZWRE5WYkdaQk5XYxAB	-6.540982	107.834607	https://www.google.com/maps/place/PT+VINFAST+AUTOMOBILE+INDONESIA+PLANT/data=!4m7!3m6!1s0x2e693b000d0c790f:0xd220a6df32997e4f!8m2!3d-6.5409822!4d107.8346119!16s%2Fg%2F11yj2wbtsx!19sChIJD3kMDQA7aS4RT36ZMt-mINI?authuser=0&hl=id&rclk=1	FR7V+2F, Wanasari, Kec. Cipunagara, Kabupaten Subang, Jawa Barat 41285		14/08/2026 10:43:58
DZULKIFLI, as.		10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25CdkxVaEpVemxXZDJoSFdEYzBkblF6T0c1aVNIYxAB	-6.540982	107.834607	https://www.google.com/maps/place/PT+VINFAST+AUTOMOBILE+INDONESIA+PLANT/data=!4m7!3m6!1s0x2e693b000d0c790f:0xd220a6df32997e4f!8m2!3d-6.5409822!4d107.8346119!16s%2Fg%2F11yj2wbtsx!19sChIJD3kMDQA7aS4RT36ZMt-mINI?authuser=0&hl=id&rclk=1	FR7V+2F, Wanasari, Kec. Cipunagara, Kabupaten Subang, Jawa Barat 41285		14/08/2026 10:43:58
Rahman 0301		10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2t0b1dqRjJiazkwY0ROWVJrdzBUVTF2TFVONGJFRRAB	-6.540982	107.834607	https://www.google.com/maps/place/PT+VINFAST+AUTOMOBILE+INDONESIA+PLANT/data=!4m7!3m6!1s0x2e693b000d0c790f:0xd220a6df32997e4f!8m2!3d-6.5409822!4d107.8346119!16s%2Fg%2F11yj2wbtsx!19sChIJD3kMDQA7aS4RT36ZMt-mINI?authuser=0&hl=id&rclk=1	FR7V+2F, Wanasari, Kec. Cipunagara, Kabupaten Subang, Jawa Barat 41285		14/08/2026 10:43:58
MT June		10 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT25SMVNUYzJYMlkzTjIxR2RUUjVNa1l0Y21KMGRWRRAB	-6.540982	107.834607	https://www.google.com/maps/place/PT+VINFAST+AUTOMOBILE+INDONESIA+PLANT/data=!4m7!3m6!1s0x2e693b000d0c790f:0xd220a6df32997e4f!8m2!3d-6.5409822!4d107.8346119!16s%2Fg%2F11yj2wbtsx!19sChIJD3kMDQA7aS4RT36ZMt-mINI?authuser=0&hl=id&rclk=1	FR7V+2F, Wanasari, Kec. Cipunagara, Kabupaten Subang, Jawa Barat 41285		14/08/2026 10:43:58
A NUGRAHA		11 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2pNemNWRldhWGhNVVdkRGJIaDZTR2hOWWtGS1VGRRAB	-6.540982	107.834607	https://www.google.com/maps/place/PT+VINFAST+AUTOMOBILE+INDONESIA+PLANT/data=!4m7!3m6!1s0x2e693b000d0c790f:0xd220a6df32997e4f!8m2!3d-6.5409822!4d107.8346119!16s%2Fg%2F11yj2wbtsx!19sChIJD3kMDQA7aS4RT36ZMt-mINI?authuser=0&hl=id&rclk=1	FR7V+2F, Wanasari, Kec. Cipunagara, Kabupaten Subang, Jawa Barat 41285		14/08/2026 10:43:58
Rudi Hariyanto	"Mobil listrik ternyaman
dan harganya oke banget nih
setelah test drive jadi langsung gak pake lama booking fee …"	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUR2aXZhSFpREAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Boyke Ritonga	Pelayanan oke yaa, Terimakasih Ko Fandi dan Tim nya, mobil nya dari proses sampai penyerahan pelayanan nya oke banget, sukses selalu 👍 …	3 bulan lalu	5 bintang	Ci9DQUlRQUNvZENodHljRjlvT2t4dk1XUkZlRVIwZGxvMFRXUTNlbkZRU0RVNE9WRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Radya Valentino	gile keren banget pelayanan terbaik dari dealer vinfast pantai indah kapuk, yang mau test drive bisa dateng ke sini pelayanan terbaik	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUR2ejRuS0NnEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
rio acong	After sales nya top markotop👍🏻, saya sempat delay arrival tetap dilayani sepenuh hati sampai dengan selesai, sukses terus & jaga mutu pelayanannya yaa 🙏🏻 …	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUNmM3ZLTlZ3EAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
fuji yama tan	"L 1218 PRM

BRAKE SENSOR AKTIF KETIKA JALAN !!!!!!! …"	setahun lalu	1 bintang	ChZDSUhNMG9nS0VQV3NsX0duaGZTUmVBEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Anggita Dwi Saputri	"akhirnya keluar juga ni mobil listrik VF3 stir kanan lho denger"" di lounching d iims kemahoran februari 2025,
Terima kasih Vinfast Pantai Indah kapuk"	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSURmdVo2NzBRRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Ajie Yuniantoro	Pelayanan dari staff Dan para marketingnya disini sangat  baik..tetap dilayani dengan sabar walau baru sekedar cari2 informasi tentang Mobil listrik asal Vietnam ini..sangat memuaskan lah pelayanannya..	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2aVk3VVR3EAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Dede Maulana Yusuf	Terima kasih VinFast PIK , akhirnya mobil saya sampai juga , pelayanan terbaik , fast respon sampai delivery , thank you sekali lagi , yang mau beli mobil VinFast beli nya harus di VinFast PIK , saya jamin tidak akan mengecewakan	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2aVpERkJnEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Bunga Simanungkalit	"Akhirnya sampai juga Mobil listrik harga terbaik dan sangat ekonomis, ada pilihan sewa battery juga , pelayanan memuaskan
Terima kasih Vinfast Pantai Indah Kapuk"	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2OGRlOVlnEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Jonathan Hans	Semua sales berpengetahuan baik tentang mobil listrik, sangat helpful, ada unit test drive VF5 dan VFE34 juga, saya dilayani dengan baik disini.	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2enR1Q25BRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
ida bagus sumantri	"Akhirnya mobil impian sudah mendarat aman di rumah, Terima Kasih VinFast PIk

Lokasi Strategis, Pelayanan Ramah dan informatif, terutama Ko Fandy …"	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUNmeE5UQ0h3EAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
SUGIANTO NURIDAH	"Test drive mobil listrik Vietnam Vinfast namanya, nyaman banget, bebas ganjil genap, akhinya pilih mobil listik vinfast, kenyamanan juga mantap banget
Terima Kasih Delaer Mobil listrik Vinfast Pantai Indah Kapuk PIK"	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUNmeTZ2elV3EAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Ryan	"Pelayanan Terbaik dari dealer Mobil Listrik Vinfast PIK Jakarta utara
habis test drive mobil listrik
langsung booooking gak pake lama
nayaman banget mobilnya"	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSURmbmJIcjNRRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Siapa Dare	"Mantap ni setelah test drive di Vinfast Pantai Indah Kapuk
gak pake lama kita booking aja nich Vinfast VF5 dengan sistem sewa battery"	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUNfcUliOE13EAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Dwi Nortanto	gak pake lama langsung booking Mobil listrik Vinfast di Vinfast PIK Pantai indah kapuk, harga mobil listriknya murah banget, pelayanan juga baik dari sales mobil vinfast nya	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUNmZ09hUE53EAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Kelvin A	Kemarin kesini, seluruh Staff dan salesnya baik hati, best experience with car dealer ever!	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2enZ2US1RRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Jovin Andreane	"Akhirnya bisa punya vinfast vf5
mobil listrik paling mantap, edukasinya juga baik jadi bebas kwatir dech pakai mobil listrik
terima Kasih Vinfast PIK"	Diedit setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2aWNiTGp3RRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
pebrian firlandi	Wah suprise bgt VINFAST PIK , beli mobil di kasih bonus air minum Cleo , mantap pelayanan terbaik !!!	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2aWVqRnZRRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Julian CT	"Terima kasih Showroom Mobil Listrik pantai indah kapuk
mendarat sudah Vinfast VFe34 mobil listrik ternyaman dan harga ekonomis"	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUNmeThQaGV3EAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Hendrik Martila	Terima kasih untuk dealer mobil listrik vinfast pantai indah kapuk pik jakarta utara, pelayanan terbaik	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUR2cjRIWWpBRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Stephanus Bernadus	Dealernya bagus, nyaman, fast response. Unit ready, pelayanan sales baik.	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUR2OU5TRnNnRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Syifa	"keren banget mobilnya
harga mobil listrik paling ekonomis
terima kasih Vinfast PIK top markotop"	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2N3NIVHRBRRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Nita Alvio	Recomend untuk yg lagi cari mobil listrik,, showroom nya bagus dan para. Seles nya ramah, thanks	Diedit setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUN2cllUeVVBEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Luthfi Gustafianto	Terima kasih Vinfast Pantai Indah Kapuk akhirnya mobil listrik idaman sampai juga, mobil 218 jt ternyaman dan terbaik	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUN2dnFPUG53RRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Adi Wijaya	Keren banget mobil listrik dari Vietnam, sukses selalu vinvast PIK pantai indah kapuk	setahun lalu	5 bintang	ChdDSUhNMG9nS0VJQ0FnSUNmN3BfS3N3RRAB	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
Andreas Samuel	"Dealer Vinfast terbaik!
Bersih, nyaman, sales ramah👍🏻 …"	setahun lalu	5 bintang	ChZDSUhNMG9nS0VJQ0FnSUR2djZqbkdnEAE	-6.086098	106.733823	https://www.google.com/maps/place/Vinfast+PIK+Pantai+Indah+Kapuk/data=!4m7!3m6!1s0x2e6a1d1363e778cf:0x86f3fcbe16fe1845!8m2!3d-6.0860982!4d106.7338286!16s%2Fg%2F11vrr9fw4z!19sChIJz3jnYxMdai4RRRj-Fr7884Y?authuser=0&hl=id&rclk=1	Soho Ebony, Jl. Laksamana Yos Sudarso Pantai Indah Kapuk PIK Blok A 15 & 16, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470	dealervinfastjakarta.com	14/08/2026 10:45:50
